"id","date","year","month","day","week","dow","time","hour","is_night","type","address","city","segment_id","nbrhood","community","comm_pop","council","council_pop","asr_zone","lampdist","lat","lon","desc","gctype","gcquality"
"","2013-04-23",2013,4,4861,16,2,"11:00:00",11,0,"FRAUD","2600  Block Flagstaff Court","SndCHU",154861,"NONE","NONE",0,"NONE",0,"","",32.6608805398,-116.957691637,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:00:00",11,0,"MOTOR VEHICLE THEFT","0  Block Cam De La Reyna","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"11:00:00",11,0,"VANDALISM","4300  Block Olney Street","SndSAN",50450,"SanPCF","SanPCF",39849,"San002",142456,3,5099,32.7995232246,-117.22903957,"MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:14:00",11,0,"DRUGS/ALCOHOL VIOLATIONS","1200  Block Loch Lomond Drive","SndENC",42940,"NONE","NONE",0,"NONE",0,"","",33.0340433532,-117.27878941,"POSSESS UNLAWFUL PARAPHERNALIA (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:15:00",11,0,"BURGLARY","200 W  Block West Park Avenue","SndSAN",64241,"SanMON","SanSOT",57358,"San004",142911,1,2000,32.702928593,-117.096905139,"COMMERCIAL BURGLARY","cns/segment",45
"","2013-04-23",2013,4,4861,16,2,"11:30:00",11,0,"BURGLARY","6600  Block Alvarado Road","SndSAN",7709,"SanCLL","SanCOL",20794,"San009",145045,6,5099,32.7773510711,-117.057536639,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:30:00",11,0,"VEHICLE BREAK-IN/THEFT","200 E  Block Via Rancho Parkway","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"VEHICLE BREAK-IN/THEFT","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"11:30:00",11,0,"VEHICLE BREAK-IN/THEFT","2100  Block Vista Way","SndOCN",177167,"NONE","NONE",0,"NONE",0,"","",33.181726614,-117.342886004,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:39:00",11,0,"ASSAULT","2400  Block La Costa Avenue","SndCAR",7896,"NONE","NONE",0,"NONE",0,"","",33.0873697456,-117.255264345,"BATTERY: SPOUSE/EX SPOUSE/DATE/ETC","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:39:00",11,0,"DRUGS/ALCOHOL VIOLATIONS","4700  Block Parks Avenue","SndLAM",52110,"NONE","NONE",0,"NONE",0,"","",32.7651884986,-117.033969503,"POSSESS MARIJUANA/HASHISH FOR SALE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:40:00",11,0,"DRUGS/ALCOHOL VIOLATIONS","Poway Road / Carriage Road","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSSESS MARIJUANA 1 OZ OR LESS WHILE DRIVING (I)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"11:45:00",11,0,"BURGLARY","1500  Block Shadowridge Drive","SndVIS",2142,"NONE","NONE",0,"NONE",0,"","",33.1633089144,-117.237723114,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"11:55:00",11,0,"DRUGS/ALCOHOL VIOLATIONS","1400  Block Hanson Lane","SndSDO",75928,"NONE","NONE",0,"NONE",0,"","",33.0257308091,-116.869981154,"MINOR POSS MARIJ ON GROUNDS DURING SCH ACTIVITIES (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:00:00",12,0,"BURGLARY","5800  Block Lord Cecil Street","SndSAN",43262,"SanNUV","SanUNV",63098,"San001",147305,1,3605,32.8474774598,-117.223861992,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:00:00",12,0,"DRUGS/ALCOHOL VIOLATIONS","0  Block Wb Interstate 8","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSS CONTROLLED SUBS (F)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"12:00:00",12,0,"FRAUD","7100  Block Cottington Lane","SndSAN",81392,"SanBAT","SanSKY",67273,"San004",142911,1,2236,32.6833848565,-117.03769956,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:00:00",12,0,"THEFT/LARCENY","200  Block Fletcher Parkway","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"PETTY THEFT W/PR JAIL TERM (Shoplifting) (F)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"12:00:00",12,0,"THEFT/LARCENY","4300  Block 54Th Street","SndSAN",5636,"SanELC","SanMID",37348,"San009",145045,6,5099,32.7563465566,-117.079381172,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:05:00",12,0,"VEHICLE BREAK-IN/THEFT","400  Block Highland Avenue","SndNAT",34776,"NONE","NONE",0,"NONE",0,"","",32.6811604599,-117.099906152,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:06:00",12,0,"THEFT/LARCENY","1100  Block Broadway","SndCHU",13093,"NONE","NONE",0,"NONE",0,"","",32.6085375815,-117.080689149,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:10:00",12,0,"THEFT/LARCENY","2300  Block Jamacha Road","SndSDO",194075,"NONE","NONE",0,"NONE",0,"","",32.7483300783,-116.927273892,"PETTY THEFT(Shoplift) (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:15:00",12,0,"THEFT/LARCENY","0  Block Maverick Way","SndCAR",196617,"NONE","NONE",0,"NONE",0,"","",33.0742435276,-117.231522995,"PETTY THEFT","cns/segment",40
"","2013-04-23",2013,4,4861,16,2,"12:20:00",12,0,"DRUGS/ALCOHOL VIOLATIONS","2600  Block Ridge View Drive","SndSAN",55096,"SanRID","SanMDC",74062,"San009",145045,1,5656,32.7331772559,-117.092689615,"POSS CONTROLLED SUBSTANCE FOR SALE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:20:00",12,0,"THEFT/LARCENY","900  Block Palomar Airport Road","SndCAR",154505,"NONE","NONE",0,"NONE",0,"","",33.1220110773,-117.316360661,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:20:00",12,0,"WEAPONS","800  Block Acacia Avenue","SndOCN",6362,"NONE","NONE",0,"NONE",0,"","",33.2102431408,-117.36260221,"POSSESS WEAPON/ETC AT SCHOOL","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:45:00",12,0,"SEX CRIMES","1100  Block Pinecrest Street","SndESC",184533,"NONE","NONE",0,"NONE",0,"","",33.1038549537,-117.090330447,"OTHER SEX CRIME","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"12:55:00",12,0,"VANDALISM","600  Block Cassidy Street","SndOCN",16489,"NONE","NONE",0,"NONE",0,"","",33.1758159474,-117.361202954,"VANDALISM (LESS THAN $400)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:00:00",13,0,"SEX CRIMES","1000  Block Ramona Street","SndSDO",54351,"NONE","NONE",0,"NONE",0,"","",33.026341291,-116.879445554,"OTHER SEX CRIME","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:00:00",13,0,"SEX CRIMES","9000  Block Clairemont Mesa Boulevard","SndSAN",18708,"SanKER","SanKER",6417,"San006",140738,7,2236,32.8313954271,-117.132879596,"OTHER SEX CRIME","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:00:00",13,0,"THEFT/LARCENY","3200  Block Sweetwater Springs Boulevard","SndSDO",195685,"NONE","NONE",0,"NONE",0,"","",32.7356482635,-116.971579524,"PETTY THEFT(from Building) (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:10:00",13,0,"THEFT/LARCENY","8100  Block Santa Arminta Avenue","SndSAN",69046,"SanMIR","SanMIR",72761,"San006",140738,1,4123,32.928172698,-117.149140781,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:15:00",13,0,"DRUGS/ALCOHOL VIOLATIONS","4000  Block Sports Arena Boulevard","SndSAN",35439,"SanIDW","NONE",0,"San002",142456,6,2236,32.7555670958,-117.220716929,"DISORDERLY CONDUCT:  ALCOHOL","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:16:00",13,0,"BURGLARY","1500  Block Rice Canyon Road","SndSDO",91165,"NONE","NONE",0,"NONE",0,"","",33.3993160856,-117.145160639,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:19:00",13,0,"DRUGS/ALCOHOL VIOLATIONS","0  Block Panther Way","SndVIS",100496,"NONE","NONE",0,"NONE",0,"","",33.2223611559,-117.241797568,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","cns/segment",40
"","2013-04-23",2013,4,4861,16,2,"13:30:00",13,0,"THEFT/LARCENY","500  Block C Street","SndSAN",14335,"SanCOR","SanDOW",31759,"San003",147116,6,1000,32.7167638657,-117.159718278,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:30:00",13,0,"VEHICLE BREAK-IN/THEFT","2200  Block Larkspur Drive","SndSDO",187827,"NONE","NONE",0,"NONE",0,"","",32.8474374361,-116.784604879,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:30:00",13,0,"VEHICLE BREAK-IN/THEFT","7900  Block Herschel Avenue","SndSAN",34611,"SanLAJ","SanLAJ",29018,"San001",147305,6,2236,32.8473852,-117.273410779,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:35:00",13,0,"DRUGS/ALCOHOL VIOLATIONS","100 S  Block Mission Road","SndSDO",21327,"NONE","NONE",0,"NONE",0,"","",33.3816317469,-117.253576049,"POSS CONTROLLED SUBSTANCE FOR SALE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:43:00",13,0,"DRUGS/ALCOHOL VIOLATIONS","5300  Block Carlsbad Boulevard","SndCAR",127027,"NONE","NONE",0,"NONE",0,"","",33.1222109497,-117.327503178,"USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:45:00",13,0,"ASSAULT","31700 S  Block Grade Road","SndSDO",90936,"NONE","NONE",0,"NONE",0,"","",33.2939985841,-116.900544458,"THREATEN CRIME W/INTENT TO TERRORIZE (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"13:52:00",13,0,"ASSAULT","Blacks Beach Street / Windansea Street","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"BATTERY WITH SERIOUS BODILY INJURY (F)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"14:00:00",14,0,"BURGLARY","4600  Block Hamilton Street","SndSAN",33641,"SanNRT","SanGRE",45697,"San003",147116,1,10049,32.7619296934,-117.136374842,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:00:00",14,0,"DRUGS/ALCOHOL VIOLATIONS","5000  Block Santa Cruz Avenue","SndSAN",57167,"SanOCN","SanOCN",12953,"San002",142456,1,3162,32.7437031644,-117.25433114,"OPEN CONTAINER IN PUBLIC PARK","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:00:00",14,0,"VANDALISM","1700  Block Peerless Drive","SndSDO",52367,"NONE","NONE",0,"NONE",0,"","",32.8180428117,-116.930217379,"VANDALISM ($400 OR MORE) (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:15:00",14,0,"THEFT/LARCENY","1000  Block Laguna Drive","SndCAR",41126,"NONE","NONE",0,"NONE",0,"","",33.1652657913,-117.345141245,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:16:00",14,0,"WEAPONS","N Quince Street / W Valley Parkway","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"CARRY CONCEALED DIRK OR DAGGER","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"14:25:00",14,0,"ASSAULT","4400  Block El Cajon Boulevard","SndSAN",26075,"SanTAL","SanMII",13816,"San009",145045,6,2236,32.7550779819,-117.099457187,"THREATEN CRIME WITH INTENT TO TERRORIZE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:30:00",14,0,"BURGLARY","2500  Block Navarra Drive","SndCAR",73444,"NONE","NONE",0,"NONE",0,"","",33.0889496637,-117.253121918,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:30:00",14,0,"FRAUD","1900  Block Bluehaven Court","SndSAN",52221,"SanNES","SanOAT",60544,"San008",144830,1,2828,32.5585860051,-117.065760104,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:40:00",14,0,"ASSAULT","2900  Block Sweetwater Road","SndNAT",190281,"NONE","NONE",0,"NONE",0,"","",32.6591124606,-117.064922635,"BATTERY WITH SERIOUS BODILY INJURY (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:40:00",14,0,"VEHICLE BREAK-IN/THEFT","7000  Block Friars Road","SndSAN",30134,"SanMST","SanMSS",18947,"San007",147442,6,12000,32.7697391539,-117.167529465,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:45:00",14,0,"FRAUD","3700  Block Just Street","SndSAN",67135,"SanTOM","SanOAT",60544,"San008",144830,1,1414,32.5749016029,-117.0520333,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"14:46:00",14,0,"ASSAULT","7600  Block El Camino Real","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"BATTERY WITH SERIOUS BODILY INJURY (F)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"14:50:00",14,0,"DRUGS/ALCOHOL VIOLATIONS","1700  Block Hillsdale Road","SndSDO",173766,"NONE","NONE",0,"NONE",0,"","",32.7622901334,-116.921341856,"MINOR POSS MARIJ ON GROUNDS DURING SCH ACTIVITIES (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"ASSAULT","6600  Block Alvarado Road","SndSAN",7709,"SanCLL","SanCOL",20794,"San009",145045,6,5099,32.7773510711,-117.057536639,"BATTERY WITH SERIOUS BODILY INJURY (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"BURGLARY","3400  Block Ocean Front Walk","SndSAN",49824,"SanOCN","SanOCN",12953,"San002",142456,4,12000,32.7445686437,-117.254730454,"RESIDENTIAL BURGLARY","cns/segment",30
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"BURGLARY","1100 N  Block Twin Oaks Valley Road","SndSNM",61712,"NONE","NONE",0,"NONE",0,"","",33.1635836421,-117.160773209,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","3700  Block Del Mar Heights Road","SndSAN",3704,"SanCAR","SanCAR",33580,"San001",147305,1,2828,32.9562941751,-117.224270474,"MINOR POSSESS MARIJUANA ON GROUNDS DURING SCHOOL ACTIVITIES","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"FRAUD","7500  Block Draper Avenue","SndSAN",25010,"SanLAJ","SanLAJ",29018,"San001",147305,1,1414,32.8404414723,-117.276335211,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"FRAUD","4300  Block Proctor Place","SndSAN",53721,"SanUIN","SanUPT",37279,"San003",147116,2,5830,32.7562281551,-117.152707565,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"THEFT/LARCENY","1600  Block Cam Del Rio North","SndSAN",15208,"SanSSI","SanMSS",18947,"San007",147442,6,1414,32.7675763646,-117.147362294,"BURGLARY/SECOND DEGREE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"VEHICLE BREAK-IN/THEFT","8700  Block Mast Boulevard","SndSNT",188747,"NONE","NONE",0,"NONE",0,"","",32.8494898373,-117.015233439,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:00:00",15,0,"VEHICLE BREAK-IN/THEFT","1400  Block Vale Terrace Drive","SndVIS",62283,"NONE","NONE",0,"NONE",0,"","",33.2059871283,-117.219058895,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:15:00",15,0,"BURGLARY","1100  Block Tavern Road","SndSDO",187804,"NONE","NONE",0,"NONE",0,"","",32.8419835336,-116.783541791,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:15:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","9200  Block Twin Trails Drive","SndSAN",65516,"SanRNC","SanRNC",42779,"San005",143957,6,5000,32.9569456928,-117.128101979,"POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/NO PRIOR","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:19:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","1700  Block Pala Mission Road","SndSDO",169353,"NONE","NONE",0,"NONE",0,"","",33.3648083131,-117.08470081,"POSSESS UNLAWFUL PARAPHERNALIA (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:26:00",15,0,"ROBBERY","7700  Block Gribble Street","SndSAN",32895,"SanSKL","SanSKY",67273,"San004",142911,1,1414,32.7031062063,-117.03280109,"STREET ROBBERY - NO WEAPON","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:29:00",15,0,"THEFT/LARCENY","500  Block Broadway","SndCHU",13113,"NONE","NONE",0,"NONE",0,"","",32.6292330964,-117.08877281,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:30:00",15,0,"FRAUD","1500  Block Cuyamaca Street","SndELC",23068,"NONE","NONE",0,"NONE",0,"","",32.8156086065,-116.979640447,"FRAUD","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:37:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","7300  Block Broadway","SndLEM",13061,"NONE","NONE",0,"NONE",0,"","",32.7425845124,-117.040280285,"POSSESS MARIJUANA 1 OZ OR LESS WHILE DRIVING (I)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:43:00",15,0,"THEFT/LARCENY","1200  Block Highland Avenue","SndNAT",34770,"NONE","NONE",0,"NONE",0,"","",32.6740403545,-117.097128922,"PETTY THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"15:47:00",15,0,"THEFT/LARCENY","7000  Block Friars Road","SndSAN",30134,"SanMST","SanMSS",18947,"San007",147442,6,12000,32.7697391539,-117.167529465,"BURGLARY/SECOND DEGREE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:00:00",16,0,"ASSAULT","7200  Block Fulton Street","SndSAN",30502,"SanLIN","SanLIN",31648,"San007",147442,2,5000,32.7893958476,-117.166416868,"ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:00:00",16,0,"BURGLARY","900  Block Hawthorne Avenue","SndCAR",60017,"NONE","NONE",0,"NONE",0,"","",33.1097803978,-117.304155961,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:01:00",16,0,"DRUGS/ALCOHOL VIOLATIONS","300  Block Santa Fe Drive","SndENC",42642,"NONE","NONE",0,"NONE",0,"","",33.0362285348,-117.285421167,"TRANS/ETC CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:01:00",16,0,"DRUGS/ALCOHOL VIOLATIONS","300  Block Santa Fe Drive","SndENC",42642,"NONE","NONE",0,"NONE",0,"","",33.0362285348,-117.285421167,"TRANS/ETC CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:06:00",16,0,"ROBBERY","100 W  Block Washington Avenue","SndESC",46580,"NONE","NONE",0,"NONE",0,"","",33.1266478749,-117.084845363,"COMMERCIAL ROBBERY - WEAPON USED","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:10:00",16,0,"DRUGS/ALCOHOL VIOLATIONS","1800 W  Block Washington Street","SndSAN",63974,"SanISS","SanUPT",37279,"San003",147116,6,0,32.7430218683,-117.181565849,"USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:15:00",16,0,"ROBBERY","3000  Block Genesee Avenue","SndSAN",31174,"SanLIN","SanLIN",31648,"San007",147442,1,10630,32.7955890246,-117.171263512,"STREET ROBBERY - NO WEAPON","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:20:00",16,0,"WEAPONS","1500  Block Encinitas Boulevard","SndENC",27374,"NONE","NONE",0,"NONE",0,"","",33.0457713814,-117.25584669,"POSSESS SWITCHBLADE IN VEHICLE (M)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:31:00",16,0,"BURGLARY","800  Block Orange Avenue","SndCOR",36773,"NONE","NONE",0,"NONE",0,"","",32.6880385344,-117.178604646,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:37:00",16,0,"ASSAULT","0  Block Sbdf","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"BATTERY ON PERSON (M)","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"16:39:00",16,0,"ASSAULT","6000  Block Severin Drive","SndLAM",57707,"NONE","NONE",0,"NONE",0,"","",32.7884789919,-116.999375225,"OBSTRUCT/RESIST EXECUTIVE OFFICER","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:39:00",16,0,"THEFT/LARCENY","3300  Block Murphy Canyon Road","SndSAN",35221,"SanSER","SanKER",6417,"San007",147442,9,7071,32.8035283617,-117.113759101,"BURGLARY/SECOND DEGREE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:40:00",16,0,"DRUGS/ALCOHOL VIOLATIONS","3800  Block 37Th Street","SndSAN",4793,"SanCHE","SanMDC",74062,"San009",145045,3,9219,32.7487821853,-117.113116096,"POSSESS CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:44:00",16,0,"ASSAULT","300  Block K Street","SndCHU",39483,"NONE","NONE",0,"NONE",0,"","",32.6234726814,-117.075190001,"BATTERY WITH SERIOUS BODILY INJURY (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:45:00",16,0,"THEFT/LARCENY","6100  Block El Cajon Boulevard","SndSAN",26125,"SanROL","SanCOL",20794,"San009",145045,6,4123,32.7621249486,-117.065801703,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"16:50:00",16,0,"ROBBERY","0  Block Gbdf","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"OTHER ROBBERY - NO WEAPON","NONE",-1
"","2013-04-23",2013,4,4861,16,2,"16:51:00",16,0,"ASSAULT","9400  Block Mission Gorge Road","SndSNT",134996,"NONE","NONE",0,"NONE",0,"","",32.8386661337,-116.993943598,"OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"MOTOR VEHICLE THEFT","5000  Block Monroe Avenue","SndSAN",47192,"SanTAL","SanMII",13816,"San009",145045,3,1414,32.7589753218,-117.086533151,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"MOTOR VEHICLE THEFT","4200  Block Meade Avenue","SndSAN",45421,"SanKEN","SanMII",13816,"San009",145045,4,2236,32.7570872565,-117.104758217,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"THEFT/LARCENY","4600  Block Calle Del Palo","SndOCN",79042,"NONE","NONE",0,"NONE",0,"","",33.252193609,-117.313642561,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"THEFT/LARCENY","9700  Block Pala Road","SndSDO",124480,"NONE","NONE",0,"NONE",0,"","",33.3449289398,-117.118881373,"GRAND THEFT:STOLEN COPPER MATERIALS (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"THEFT/LARCENY","1100  Block Tavern Rd ( Tomdyke Drilling","SndSDO",187804,"NONE","NONE",0,"NONE",0,"","",32.8419835336,-116.783541791,"GRAND THEFT:STOLEN COPPER MATERIALS (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"VANDALISM","200 W  Block Valley Parkway","SndESC",62413,"NONE","NONE",0,"NONE",0,"","",33.1255227642,-117.076482274,"VANDALISM:DEFACE PROPERTY (MISDEMEANOR)","cns/segment",45
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"VEHICLE BREAK-IN/THEFT","2300  Block Hosp Way","SndCAR",21833,"NONE","NONE",0,"NONE",0,"","",33.1752910622,-117.327927958,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"VEHICLE BREAK-IN/THEFT","200  Block Lindell Avenue","SndELC",42743,"NONE","NONE",0,"NONE",0,"","",32.7858248574,-116.958847667,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"VEHICLE BREAK-IN/THEFT","3300  Block Ocean Front Walk","SndSAN",49824,"SanOCN","SanOCN",12953,"San002",142456,4,12000,32.7445686437,-117.254730454,"VEHICLE BREAK-IN/THEFT","cns/segment",30
"","2013-04-23",2013,4,4861,16,2,"17:00:00",17,0,"WEAPONS","12900  Block Cree Drive","SndPOW",70421,"NONE","NONE",0,"NONE",0,"","",32.9606014827,-117.050784041,"PROHIBITED PERSON OWN/POSSESS/ETC AMMUNITION/ETC (F)","cns/segment",65
"","2013-04-23",2013,4,4861,16,2,"17:09:00",17,0,"VANDALISM","1500  Block Mendocino Drive","SndCHU",67966,"NONE","NONE",0,"NONE",0,"","",32.6004501134,-117.031125431,"VANDALISM (LESS THAN $400)","cns/segment",54
"","2013-04-23",2013,4,4861,16,2,"17:10:00",17,0,"THEFT/LARCENY","1200  Block Rh Dana Place","SndCOR",23419,"NONE","NONE",0,"NONE",0,"","",32.6822252372,-117.179304215,"GRAND THEFT/UNSPECIFIED","cns/segment",65
